Original cmd-> /cluster/home/vlnitu/CA-Lab4-24-vlnitu/Pythia/bin/perceptron-no-multi-no-ship-1core --warmup_instructions=1000000 --simulation_instructions=10000000 --l2c_prefetcher_types=scooby --config=/cluster/home/vlnitu/CA-Lab4-24-vlnitu/Pythia/config/pythia.ini --mail-type=BEGIN,END  -traces /cluster/home/vlnitu/CA-Lab4-24-vlnitu/Pythia/traces/445.gobmk-30B.champsimtrace.xz
*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Nov 19 2024 20:10:11
*************************************************
parsing config file: /cluster/home/vlnitu/CA-Lab4-24-vlnitu/Pythia/config/pythia.ini
unable to parse section: , name: mail-type, value: BEGIN,END

trace_0 /cluster/home/vlnitu/CA-Lab4-24-vlnitu/Pythia/traces/445.gobmk-30B.champsimtrace.xz
scooby_state_40bec1|59|28 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_43a018|0|-37 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4090e8|63|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41e0f1|14|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_457618|47|-6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4396e6|27|2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41e292|44|4 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a0c0|3|-34 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40df39|56|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_413272|1|-48 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4410c0|3|-26 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_439301|12|2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41a51d|8|-24 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_48b600|24|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_43f8c5|35|-16 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_440b40|45|2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4c7140|5|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_452004|62|-1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41e292|62|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_407fe0|63|29 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_43e00a|40|20 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_440a85|7|1 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41e256|12|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_419a5a|51|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_404d02|52|-6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418e09|16|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_49b8f1|5|-1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41c439|50|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40e049|8|-19 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_419aa0|42|-3 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41e0f6|5|-4 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41e0f6|8|3 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_452581|22|15 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_43feca|50|12 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40624d|28|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40df7f|59|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41e0f6|50|-4 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40ad09|52|5 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_407731|28|15 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4070a0|2|-30 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a742|29|-18 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41a4d0|6|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41e0c2|27|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_419380|14|-29 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_419a83|19|12 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40af4e|62|56 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41a335|24|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41be14|47|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4088c8|35|25 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418e0c|52|-2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_44090b|36|-25 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_405450|17|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4420fd|17|-30 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41a346|22|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_419a5a|53|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41e256|2|-46 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41e0f6|54|-3 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40803b|61|2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40805f|1|-53 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41a843|42|-3 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41dec0|59|25 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_442740|29|24 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_404fe0|63|18 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41e0f6|48|-1 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41e256|16|2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40621b|29|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40bcef|29|-10 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_407543|21|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_498d60|53|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a484|18|16 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40df18|17|-1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_408000|0|-39 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_43e060|1|-1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40df18|1|-21 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40bc83|50|44 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a280|10|-25 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40e1c1|7|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_438f40|61|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4575f2|55|37 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4c6f6b|30|2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40e052|38|-14 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41c442|17|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_457b53|17|-25 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40df0f|25|-16 0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_43cb8d|25|2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_43c280|10|2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_409003|0|-24 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41b9b8|43|26 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41e256|38|-2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_408af0|43|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4407f0|31|-20 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_404c33|52|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4575f2|53|15 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_419a83|30|-11 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_419a5a|59|5 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_43feca|42|10 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40b0c0|3|-27 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_407f20|60|26 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41e256|3|-51 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41b89f|40|10 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418cd9|51|-2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41e292|35|7 0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,
scooby_state_41e2a1|0|-41 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_43f006|0|-6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_457b53|31|30 0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,
scooby_state_40b359|13|-32 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_419a5a|4|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41e0ba|2|2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40b201|8|4 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_43f1a7|6|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4c70a2|46|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40b10d|4|-12 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40b1c8|16|11 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_419a5a|54|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41e256|3|2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41e256|48|24 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41e256|33|-25 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4c70b2|59|13 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41e0a7|38|12 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41b3b1|14|-15 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a3c4|15|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_43c9bf|38|4 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a9c1|39|-10 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4076ca|34|0 0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
scooby_state_41e256|42|25 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_439202|8|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41e292|43|28 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418ee5|14|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40b87d|33|25 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418cf8|41|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41e0ba|21|9 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41e292|45|38 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_438c78|49|9 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41bf04|9|-25 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_419a83|16|-11 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_43fab8|42|-19 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4073c8|49|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41ea54|32|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_419a83|58|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41e0ba|50|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40abce|47|23 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41e0ba|54|5 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41baac|8|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4c70fb|47|-13 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_407ed8|59|53 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41abb0|46|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4404c4|19|-29 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41e0f6|43|-4 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_44eec4|59|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41e2a1|12|-18 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4c6fc3|63|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41c3e3|22|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41b5c5|23|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_404c42|49|7 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4c6f6b|0|-22 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_498cc4|51|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41317e|44|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_44efcd|63|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41e0c2|63|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_43a044|1|-19 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4c70c0|3|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41bb06|10|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_44a7c3|31|-4 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_405450|17|-3 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418d0c|6|-1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41baf8|43|5 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_499501|20|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4c6e40|57|-6 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40b5c0|23|2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_43931b|12|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40df56|48|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41e0f6|58|-4 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4218e0|35|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4130f0|62|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41e292|11|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_419b42|31|-10 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40df18|28|-19 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_48a000|0|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40c8f5|29|-24 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4c70fb|43|-13 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41e2a1|12|2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_441c80|50|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41317e|0|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41e26c|5|3 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40afc5|63|43 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_43dfc3|63|57 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4c7103|4|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418e66|6|3 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41aedf|55|-2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_441532|20|-11 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41e256|9|-46 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40e01e|21|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41bf64|15|-47 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_440940|37|-21 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41be96|59|25 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40b1b0|6|-44 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a0f6|20|-40 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_457618|17|-43 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41e256|52|22 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40e040|15|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_419a5a|24|5 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_457b53|48|42 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_404e5b|57|-5 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41bef0|37|26 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_405541|21|3 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_43d458|5|-27 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_408bf5|47|45 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_44a083|2|-4 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_44f785|30|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418dc2|55|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41baac|41|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_43f1a7|6|-53 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4199f8|39|30 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41a346|31|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40affc|63|39 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40affc|63|34 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_419b42|23|-11 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_44fa44|41|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a742|29|-20 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40bdfa|55|24 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_44090b|36|-23 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_43a570|21|11 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_43f588|22|-40 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418d47|1|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_406070|1|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40e049|27|2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41e292|8|8 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40c952|16|-1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41e292|57|11 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41e0ba|45|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41bef0|16|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_43e041|1|-51 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_457618|23|23 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_44e386|36|-27 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_43d3fe|17|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41bb06|11|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41be73|5|-49 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_419a5a|47|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40c8f5|6|-3 0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,
scooby_state_40621b|12|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40e049|38|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_407fb0|62|13 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_419a5a|55|12 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41be37|28|-25 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41c3c9|15|1 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41be73|0|-49 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40791a|16|-8 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_43cc2a|48|9 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4094b1|23|-10 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_439b45|45|4 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_451440|17|-3 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_439978|37|2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_43a670|25|-38 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41e2a1|14|-31 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40b1c8|16|-25 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4099c9|18|2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4096e6|49|27 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_43a1c0|7|-44 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41be96|57|25 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_43edc2|55|55 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41e256|54|-3 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40df18|16|-41 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_43e008|0|-48 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41f4b1|6|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_43c945|37|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_43d5b3|22|8 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_449700|28|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_419a5a|52|-6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_407782|30|23 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_419a83|23|-13 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_450a68|41|34 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41c2bd|40|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41be73|6|-49 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_43a3e8|15|-24 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_404c30|48|-1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_409303|12|-28 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41e0ba|52|7 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418a93|16|-4 0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4096e6|43|8 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41b7c1|31|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40e00c|0|-4 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41e292|47|11 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
