Original cmd-> /cluster/home/vlnitu/CA-Lab4-24-vlnitu/Pythia/bin/perceptron-no-multi-no-ship-1core --warmup_instructions=1000000 --simulation_instructions=10000000 --l2c_prefetcher_types=scooby --config=/cluster/home/vlnitu/CA-Lab4-24-vlnitu/Pythia/config/pythia.ini --mail-type=BEGIN,END  -traces /cluster/home/vlnitu/CA-Lab4-24-vlnitu/Pythia/traces/471.omnetpp-188B.champsimtrace.xz
*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Nov 19 2024 20:10:11
*************************************************
parsing config file: /cluster/home/vlnitu/CA-Lab4-24-vlnitu/Pythia/config/pythia.ini
unable to parse section: , name: mail-type, value: BEGIN,END

trace_0 /cluster/home/vlnitu/CA-Lab4-24-vlnitu/Pythia/traces/471.omnetpp-188B.champsimtrace.xz
scooby_state_43d75c|45|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_409898|62|37 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40c55f|23|0 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_43d75c|40|-3 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_501fa4|62|1 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40bdf2|62|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_400cb0|50|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_45df3c|24|1 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_501cf1|12|5 0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,
scooby_state_40c644|25|13 0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_44a418|33|3 0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
scooby_state_40c2b0|10|-14 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_43fd5f|36|0 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_454522|42|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_449e6f|32|0 0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,
scooby_state_43d75c|38|-2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4547b6|34|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4542e9|37|-10 0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,
scooby_state_44ba08|62|2 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_454349|57|49 0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,
scooby_state_452f40|23|-1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40c37c|50|0 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_46267c|32|17 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40c75a|15|3 0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,
scooby_state_40c754|5|0 0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,
scooby_state_4544f0|43|-2 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_452f24|13|-48 0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,
scooby_state_447b9f|12|-4 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40bd2a|27|-2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_44a8c9|30|-10 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_402ed0|29|-1 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_441649|36|0 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40b9c9|55|2 0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
scooby_state_402e77|29|0 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_403148|5|0 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_44a418|48|-9 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_452f24|15|-3 0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,
scooby_state_45506a|22|1 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_502629|9|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4626e8|56|11 0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_454647|58|-2 0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
scooby_state_457f02|60|1 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_457dc1|13|-3 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40e978|42|1 0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,
scooby_state_40b9e0|52|-3 0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,
scooby_state_403102|4|1 0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
scooby_state_454801|7|-7 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_44a988|40|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_44040d|39|1 0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,
scooby_state_4403ca|3|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_454626|38|28 0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,
scooby_state_4028e5|5|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_45df3c|49|0 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_452f24|41|11 0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,
scooby_state_43d720|24|-7 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4b69fd|38|1 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_5025f2|37|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_425afa|20|2 0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,
scooby_state_452f40|8|-47 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_50262d|61|3 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4578d5|60|32 0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4547b6|3|-10 0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
scooby_state_402ec6|22|0 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40e060|29|-7 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_454349|26|23 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_452f40|19|-21 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_44a8c9|18|17 0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,
scooby_state_452f40|47|36 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_44a8c9|42|4 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40ca81|42|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_43d72c|25|9 0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,
scooby_state_40bda3|30|1 0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
scooby_state_454522|54|0 0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_44b9f8|41|5 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4098aa|36|-25 0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
scooby_state_43d720|29|-5 0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4098aa|41|7 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4545a9|14|-1 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_43d72c|26|8 0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,
scooby_state_44b9f8|8|-25 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_457dc5|34|2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_452f37|49|-2 0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_452f40|0|-9 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4542e6|45|-2 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_454f30|25|11 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_44a9d4|3|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_44b9f8|4|-4 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_44b9d5|21|-26 0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,
scooby_state_40bdf2|34|-7 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_44a8c9|41|3 0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,
scooby_state_40bdf2|4|-7 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_44b9d5|7|-27 0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,
scooby_state_46267c|33|6 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40e818|27|11 0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_44ba08|0|-3 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_46267c|43|6 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40bdf2|25|-7 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_43d75c|30|22 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4542e6|6|0 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_507080|56|-4 0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,
scooby_state_44ba08|46|5 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_43d75c|48|22 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_46267c|25|6 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_44a8c9|4|4 0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,
scooby_state_43a5de|37|11 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_454f30|51|11 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_44a8dc|34|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_43d75c|26|23 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_44a8c9|34|10 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_43a5de|41|11 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_42817e|24|3 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_43d72c|31|29 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_42815c|55|-1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_457dc5|29|12 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_428456|13|-1 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_454349|15|-42 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_43d75c|40|23 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40e818|13|-42 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_447be1|56|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_43fb0a|2|-48 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_452f24|0|-5 0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,
scooby_state_46267c|29|6 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_43a5de|14|11 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4542c3|44|0 0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
scooby_state_4542e6|26|-1 0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_46267c|36|6 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40e818|25|11 0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_44b9d5|16|-26 0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,
scooby_state_43d75c|39|22 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_46267c|16|6 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40b9c9|53|12 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_454f30|22|-41 0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,
scooby_state_44b9d5|12|-26 0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,
scooby_state_46267c|38|13 0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,
scooby_state_40bfa6|57|-2 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_43a5de|1|-61 0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4542f9|35|2 0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,
scooby_state_454349|17|-37 0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4626e8|39|4 0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,
scooby_state_454349|40|-11 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_454349|45|39 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_505cc8|24|-8 0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,
scooby_state_505cc8|53|-8 0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,
scooby_state_454349|46|41 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_43a5de|3|-59 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_457dd2|51|50 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_505cc8|13|-8 0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,
scooby_state_4626e8|32|11 0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_454349|58|-3 0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,
scooby_state_40e860|11|-1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_505cc8|39|-10 0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,
scooby_state_40bda3|61|2 0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
scooby_state_40bd80|63|2 0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_454349|38|19 0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,
scooby_state_40e7b5|62|3 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_452f24|12|-39 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40bd80|48|2 0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40e7b5|47|3 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4542e9|25|-2 0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4626ee|56|1 0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,
scooby_state_454349|34|-6 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40bdf2|54|-7 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_454f30|37|11 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4542e6|29|-2 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_44a8dc|60|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_43a5de|31|11 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_44b9d5|29|-27 0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,
scooby_state_44a8dc|24|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_44ba08|7|5 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_507080|2|-4 0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,
scooby_state_452f40|54|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4542f9|53|2 0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,
scooby_state_43a5de|7|-47 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4626e8|45|5 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_454349|34|-11 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_43a5de|62|58 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_426a20|46|-1 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4626ee|18|1 0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,
scooby_state_4626e8|17|4 0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,
scooby_state_4542f9|61|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4542e6|20|0 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_43fb2a|58|26 0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
scooby_state_505cc8|42|-10 0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,
scooby_state_454349|35|-10 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40bda3|7|1 0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
scooby_state_44a8c9|50|5 0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40bfa6|27|-2 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_454626|0|-1 0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,
scooby_state_454349|21|3 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_45438b|59|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40bd2a|37|-2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40bfa6|44|-2 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40bd2a|4|-2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_46c443|44|-10 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_454351|42|1 0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,
scooby_state_425add|6|-1 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4626e8|19|5 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40bd2a|55|-2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_425add|22|-1 0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,
scooby_state_454349|44|-5 0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40bda3|15|1 0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
scooby_state_452f34|43|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_454349|35|12 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4626e8|49|11 0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_454349|29|2 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4626e8|30|4 0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,
scooby_state_46267c|54|6 0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_426b87|59|2 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40b9c9|25|-32 0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,
scooby_state_40bd2a|7|-46 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_45e4c6|20|-1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_44a8c9|13|10 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_454626|53|44 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_454349|9|-13 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_45438b|22|3 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_454349|19|7 0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,
scooby_state_454349|12|-42 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4542f2|2|2 0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
scooby_state_457dbd|6|-1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_454349|55|44 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_454349|31|-12 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4403b9|56|10 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40bfa6|23|-2 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_454349|42|-4 0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
scooby_state_452f24|50|9 0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,
scooby_state_454349|55|8 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_454349|27|4 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40bd2a|2|-2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_454349|31|4 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_454349|27|-5 0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
scooby_state_454349|32|10 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_45438b|42|2 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_454349|15|-5 0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,
scooby_state_44a8c9|20|-33 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40e7b5|7|4 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_45435a|41|1 0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,
scooby_state_44ba58|36|1 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_42811b|39|-1 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_43a5de|38|-11 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_43ff46|49|-1 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_42817e|50|3 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_42811b|7|-1 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_426b4e|17|2 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_42811b|21|-1 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_43a5de|48|-11 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_42817b|57|0 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4497e9|5|-39 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_46267c|55|14 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_43a5de|1|-11 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_428104|45|5 0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
scooby_state_43ff46|12|-1 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_42817e|13|3 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_43ff46|29|-1 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_44a8c9|10|-3 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_42817e|30|3 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_42817b|27|0 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_42817b|4|0 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_46267c|45|6 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_43a5de|35|-11 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_452f24|47|-5 0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,
scooby_state_42817b|44|0 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_46267c|23|14 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_43a5de|53|-9 0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,
scooby_state_454349|40|12 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4626e8|27|11 0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4547b9|49|-10 0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,
scooby_state_505cc8|7|-7 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40ea32|46|-5 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_43a5de|33|-11 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_43a5de|54|-9 0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,
scooby_state_40defd|31|1 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_457dc5|55|18 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_42817e|34|3 0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,
scooby_state_42815c|31|-1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_42815c|45|-1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40c670|57|15 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_452f24|4|3 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_42817b|62|0 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_407a00|40|1 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_454349|60|24 0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_457dc5|49|17 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_457dc5|32|18 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_457dc5|61|17 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
