Original cmd-> /cluster/home/vlnitu/CA-Lab4-24-vlnitu/Pythia/bin/perceptron-no-multi-no-ship-1core --warmup_instructions=1000000 --simulation_instructions=10000000 --l2c_prefetcher_types=scooby --config=/cluster/home/vlnitu/CA-Lab4-24-vlnitu/Pythia/config/pythia.ini --mail-type=BEGIN,END  -traces /cluster/home/vlnitu/CA-Lab4-24-vlnitu/Pythia/traces/482.sphinx3-1100B.champsimtrace.xz
*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Nov 19 2024 20:10:11
*************************************************
parsing config file: /cluster/home/vlnitu/CA-Lab4-24-vlnitu/Pythia/config/pythia.ini
unable to parse section: , name: mail-type, value: BEGIN,END

trace_0 /cluster/home/vlnitu/CA-Lab4-24-vlnitu/Pythia/traces/482.sphinx3-1100B.champsimtrace.xz
scooby_state_418ab2|46|8 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418aba|29|-33 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418aba|23|-39 0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,
scooby_state_40f2bf|51|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418aba|21|-27 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418ab2|2|-59 0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
scooby_state_418ac2|20|-4 0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418aba|22|-27 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418ac2|44|6 0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
scooby_state_4146a6|59|16 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418aba|12|-24 0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418ab2|61|22 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4146a6|59|27 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418ab2|12|-49 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418ac2|11|-38 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418ac2|45|11 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418aba|9|4 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40bf41|24|20 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4146a6|12|-33 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418aba|2|-27 0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,
scooby_state_418aba|47|-2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418ac2|46|19 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40c12e|52|0 0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,
scooby_state_418aba|42|35 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40f375|10|-19 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4146a6|9|5 0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,
scooby_state_418aba|50|-8 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4146a6|0|-3 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4146a6|47|31 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418aba|5|-12 0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
scooby_state_40f708|28|7 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418ac2|44|-4 0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,
scooby_state_418aba|63|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418ac2|24|-26 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_414d27|52|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40f375|3|-27 0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,
scooby_state_418ac2|47|7 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418aba|22|-8 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418ac2|49|42 0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418aba|47|6 0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4146a6|0|-14 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418aba|3|-16 0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,
scooby_state_418ac2|60|58 0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,
scooby_state_4146a6|0|-25 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418ac2|25|23 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418ac2|27|-17 0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,
scooby_state_4146a6|37|-11 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418aba|59|-3 0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
scooby_state_4146a6|32|-31 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4146a6|44|-14 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418ac2|44|-1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418ac2|32|9 0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
scooby_state_4146a6|1|-47 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4146a6|19|15 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418ac2|36|4 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40bf4b|45|-7 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418ac2|3|-24 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4146a6|32|16 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4146a6|36|-14 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418ab2|31|-18 0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,
scooby_state_418ac2|11|-28 0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418ac2|30|-3 0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,
scooby_state_4146a6|30|-11 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418aba|49|42 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4146a6|27|-32 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4146a6|22|20 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4146a6|53|38 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4146a6|50|-10 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4146a6|5|-47 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418aba|18|-35 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418ac2|62|49 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418ac2|58|34 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4146a6|15|-11 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40bf41|31|4 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40f2c2|63|39 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40fb27|52|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4146a6|28|11 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418aba|34|-6 0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,
scooby_state_418aba|3|-53 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4146a6|22|22 0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,
scooby_state_40bfd6|57|2 0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
scooby_state_40bf41|26|9 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418ac2|63|19 0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,
scooby_state_40f2a8|48|-1 0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,
scooby_state_403bf7|48|3 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4146a6|59|9 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40bf4b|52|-3 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418ac2|41|-4 0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,
scooby_state_40bfdb|47|-6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40fb2b|10|-51 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418ac2|29|-8 0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,
scooby_state_418aba|37|-5 0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,
scooby_state_40fb27|36|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40bf41|18|-4 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418ac2|12|-48 0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,
scooby_state_4146a6|10|-51 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40bf4b|44|-8 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4146a6|34|-17 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40bfdb|18|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40c12e|52|28 0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,
scooby_state_40bf41|27|9 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4146a6|8|-7 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40bfdb|63|52 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40fb2b|10|-14 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418ac2|0|-20 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418e2e|16|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418ac2|17|-26 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418e2e|15|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4146a6|0|-7 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40f37d|9|-28 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41b0fb|48|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418aba|46|34 0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40f525|49|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40faf0|56|4 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4146a6|63|19 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418ac2|9|-17 0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,
scooby_state_44dc50|49|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418ab2|28|20 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418ac2|6|-24 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40bf4b|46|-9 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418ac2|16|-42 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40faf0|23|4 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418aba|16|-41 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4146a6|41|-16 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418aba|13|7 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4146a6|26|-35 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40bf41|19|-6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418ab2|52|27 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418ac2|23|-30 0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
scooby_state_418ac2|39|-21 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_403bf0|17|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418ac2|21|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418e2e|18|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40f525|51|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418ac2|49|-5 0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,
scooby_state_40fb27|55|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4063f4|7|2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418ac2|49|19 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418aba|60|39 0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
scooby_state_418ac2|41|6 0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418ac2|63|23 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418aba|36|-8 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4063f4|5|-1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418ac2|25|19 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4146a6|37|32 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418ab2|55|10 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4146a6|49|12 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4146a6|37|37 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418ac2|18|-34 0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4146a6|63|59 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4063f4|34|2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418ab2|5|-44 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4063dc|51|-6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4146a6|23|-12 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418ac2|39|2 0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
scooby_state_418ac2|41|-9 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418ab2|42|42 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418ac2|27|13 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418ac2|9|-5 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4146a6|5|-30 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4146a6|43|11 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41b129|46|-1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4063f4|48|-4 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4063f4|45|4 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4146a6|38|-11 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4063dc|32|-2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4146a6|31|17 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4063f4|17|-2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418aba|59|29 0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,
scooby_state_4146a6|27|12 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4146a6|4|-53 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40c056|37|-22 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40bf68|4|-1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4146a6|55|11 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40bf4b|57|9 0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4146a6|18|-41 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4146a6|61|53 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4146a6|44|22 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4146a6|34|-5 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40bf4b|5|-25 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40bf8c|55|2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40c12e|53|-6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418ac2|42|-10 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40fb27|35|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418ab2|43|17 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4146a6|0|-49 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40bf48|13|-26 0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4146a6|8|-48 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4146a6|19|5 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40c056|7|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418ab2|55|4 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418ac2|34|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4146a6|47|43 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4146a6|40|-19 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418aba|52|42 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418ac2|36|26 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40bf41|32|31 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40f2c8|15|-1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4146a6|36|27 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40f2c2|30|-25 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418aba|31|-11 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4146a6|41|15 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418e0b|25|-1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4146a6|8|-43 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4146a6|21|-22 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418aba|32|4 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418aba|55|32 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4146a6|1|-2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4146a6|34|-15 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4146a6|47|15 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4146a6|31|4 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4146a6|22|-32 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418ac2|63|60 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4146a6|25|9 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418ac2|55|13 0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
scooby_state_418ab2|5|-38 0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40f529|7|-16 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4146a6|10|-15 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40f2bf|47|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4146a6|47|22 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418ac2|34|21 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40f370|10|-9 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418ab2|12|4 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4146a6|40|-4 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40f536|42|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418aba|1|-22 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4146a6|5|-15 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4146a6|18|-35 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40f2bf|30|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4146a6|29|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418ac2|58|2 0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418ac2|47|3 0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,
scooby_state_4146a6|54|18 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4146a6|30|-5 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41e542|21|-4 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40fb2b|17|-17 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4146a6|60|55 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418ac2|55|-8 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4146a6|26|-2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418aba|53|22 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418aba|47|4 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4146a6|56|3 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4146a6|63|25 0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,
scooby_state_4146a6|59|17 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4146a6|5|-56 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418ac2|4|-35 0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,
scooby_state_418aba|53|12 0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418ab2|33|-26 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4146a6|12|-31 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418aba|25|-27 0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,
scooby_state_418ac2|15|-3 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418ac2|33|-15 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418e2e|15|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40bf48|43|-4 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4146a6|3|-28 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40f375|11|-24 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418ac2|44|22 0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418aba|34|6 0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418aba|26|6 0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4146a6|28|23 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4146a6|41|31 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4146a6|61|2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4146a6|4|-59 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418ab2|12|-33 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418aba|60|17 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40f529|19|-32 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418ac2|49|-4 0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_403bf7|63|3 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4146a6|44|27 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4146a6|8|-21 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4146a6|6|-8 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418aba|29|24 0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,
scooby_state_4146a6|56|52 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_403d42|53|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_41e643|25|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418ac2|13|-14 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4146a6|28|22 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418aba|4|-49 0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_418aba|32|29 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4146a6|43|20 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
